,
Kod,Tanım
1810.3.03,"Kadın veya kız çocuk için dış giysiler; palto, pelerin, gocuk, anorak ve benzeri eşyalar (örme)"
1810.3.04,"Kadın veya kız çocuk için ceket, kazak, blazer, pantolon, tulum, kısa pantolon ve şortlar (örme)"
1810.3.05,"Erkek veya erkek çocuk için dış giysiler; palto, pelerin, gocuk, anorak, rüzgarlık ve benzeri eşyalar"
1810.3.06,Erkek veya erkek çocuk için takım elbiseler
1810.3.07,Erkek veya erkek çocuk için ceket ve blazerler
1810.3.08,"Erkek veya erkek çocuk için pantolon, tulum, kısa pantolon ve şortlar"
1810.3.09,"Kadın veya kız çocuk için dış giysiler; palto, pelerin, gocuk, anorak ve rüzgarlık ve benzeri eşyalar"
1810.3.10,Kadın veya kız çocuk için takım elbiseler
1810.3.11,Kadın veya kız çocuk için ceketler
1810.3.12,"Kadın veya kız çocuk için elbiseler, etekler"
1810.3.13,"Kadın veya kız çocuk için pantolon, tulum, kısa pantolon ve şortlar"
1810.3.14,Kullanılmış giyim eşyası ve diğer eşyalar
1810.4.01,Erkek veya erkek çocuk için gömlekler (Örme)
1810.4.02,"Erkek veya erkek çocuk için külot, slip, pijama, bornoz, gece gömleği, robdöşambr ve benzeri eşyalar (örme)"
1810.4.03,"Kadın veya kız çocuk için bluz, gömlek ve gömlek-bluzlar (örme)"
1810.4.04,"Kadın veya kız çocuk için külot, kombinezon, jüp, jüpon, slip, bornoz, gecelik, pijama, sabahlık, lizöz ve benzeri eşyalar (örme)"
1810.4.05,Erkek veya erkek çocuk için gömlekler
1810.4.06,"Erkek veya erkek çocuk için fanila, atlet, külot, slip, pijama, bornoz, gece gömleği, robdöşambr ve benzeri eşyalar"
1810.4.07,"Kadın ve kız çocuk için bluz, gömlek ve gömlek-bluzlar"
1810.4.08,"Kadın ve kız çocuk için fanila, külot, kombinezon, jüp, jüpon, slip, bornoz, gecelik, pijama, sabahlık, lizöz ve benzeri eşyalar"
1810.4.09,"Sütyen, korse, korse kemeri, pantolon askısı, çorap bağları ve benzeri eşya ile bunlar için parçalar"
1810.4.10,"Tişört, fanila, atlet ve diğer iç giyim eşyası (örme)"
1810.5.01,Bebekler için giyim eşyası ve giyim aksesuarları (örme veya dantel)
1810.5.02,"Spor, kayak ve yüzme kıyafetleri (örme)"
1810.5.03,Eldiven (Örme)
1810.5.04,Diğer hazır giyim aksesuarları (örme); giyim eşyası veya giyim aksesuarlarının parçaları (örme)
1810.5.05,Bebekler için giyim eşyası ve giyim aksesuarları (dokuma elverişli maddelerden) (örme olmayan)
1810.5.06,"Spor, kayak ve yüzme kıyafetleri (örme olmayan)"
1810.5.07,"Mendil, şal, eldiven, boyun bağı, eldiven ve benzeri hazır giyim eşyası aksesuarları; giyim eşyası ve giyim eşyası aksesuarlarının parçaları (dokumaya elverişli maddelerden) (örme olmayan)"
1810.5.08,Deri veya deri karışımından elbise parçaları veya aksesuarları
1810.5.09,"Keçe veya dokumasız giyim eşyaları, kaplanmış veya emprenye edilmiş tekstilden giyim eşyaları"
1810.5.10,"Şapka taslakları, kalıpları v.b."
1810.5.11,Şapka ve diğer başlıklar; saç fileleri
1810.5.12,"Diğer şapkalar, saç bantları, başlık iç şeritleri, astarları, kılıfları, siperlikler ve çenealtı kayışları"
1820.0.01,Tabaklanmış veya aprelenmiş kürklü deriler
1820.0.02,"Kürkten giyim eşyası, aksesuarlar ve diğer eşyalar"
1820.0.03,Suni (taklit) kürk ve bundan yapılmış eşyalar
1911.0.01,"Güderi; rugan, ruganla kaplanmış deri; metalize deri"
1911.0.02,Büyükbaş hayvan veya binek hayvanları derisi (kılsız)
1911.0.03,Kılsız koyun ve kuzu derisi
1911.0.04,Kılsız keçi derisi
1911.0.05,Domuz derisi
1911.0.06,Diğer hayvan derileri (kılsız)
1911.0.07,Deri karışımları
1911.0.08,"Deri artık, kırpıntı, döküntü, talaş ve tozları"
1912.0.01,"Her tür hayvan için, her tür malzemeden saraçlık ve koşum takımı"
1912.0.02,"Bavul, el çantası ve benzerleri (herhangi bir maddeden)"
1912.0.03,"Saat kayışları, saat bantları, saat bilezikleri ile bunların aksam ve parçaları"
1912.0.04,Deri veya deri karışımlarından diğer eşyalar (makine ve mekanik cihazlar için kullanılan eşyalar dahil)
1920.0.01,"Kauçuk ya da plastik tabanlı veya yüzlü, su geçirmeyen ayakkabılar"
1920.0.02,Kauçuk ya da plastik tabanlı ve yüzlü ayakkabılar
1920.0.03,Deri yüzlü ayakkabılar
1920.0.04,Yüzü tekstil maddelerinden yapılmış ayakkabılar (spor ayakkabıları hariç)
1920.0.05,Kayak ayakkabıları
1920.0.06,"Kauçuk veya plastik tabanlı, yüzü tekstil maddelerinden yapılmış antrenman ayakkabıları"
1920.0.07,Diğer spor ayakkabıları (paten ayakkabıları hariç)
1920.0.08,Metalden koruyucu burunlu ayakkabılar
1920.0.09,Ağaçtan yapılan ayakkabılar; çeşitli özel yapım ayakkabılar; b.y.s. diğer ayakkabılar
1920.0.10,Ayakkabı parçaları
2010.0.01,"Uzunlamasına testere ile biçilmiş veya yontulmuş, dilimlenmiş veya yaprak halinde açılmış, kalınlığı 6 mm.yi geçen ağaçlar; emprenye edilmemiş ahşap demiryolu veya tramvay traversleri"
2010.0.02,Herhangi bir kenarına veya yüzüne sürekli olarak şekil verilmiş ağaçlar; ağaç yünü; ağaç unu; ağaç parçacık ve yongaları
2010.0.03,Ağaç yünü; ağaç unu
2010.0.04,Ağaç parçacık ve yongaları
2010.0.05,"Boya, kreozot veya diğer koruyucularla işlem görmüş, kabaca yontulmuş ağaçlar"
2010.0.06,"Emprenye edilmiş, ahşap demiryolu ve tramvay traversleri (çapraz bağlar)"
2010.0.07,"Testere talaşı, odun döküntü ve kırıntıları"
2010.0.08,Kereste emprenyeleme hizmetleri
2021.0.01,Kontraplak (sadece ağaç yapraklardan meydana gelen)
2021.0.02,"Kaplama panelleri ve kaplamacılıkta kullanılanlar, diğer kontraplak"
2021.0.03,Yonga levha ve benzeri levhalar ile ağaçtan veya diğer odunsu maddelerden benzeri levhalar
2021.0.04,Ağaçtan veya diğer odunsu maddelerden lif levhalar
2021.0.05,"Kaplamalık ve kontraplak için yapraklar ile uzunlamasına testereyle biçilmiş, dilimlenmiş veya yaprak halinde açılmış, kalınlığı 6 mm yi geçmeyen ağaçlar"
2021.0.06,"Yoğunluğu arttırılmış ağaçlar (blok, levha, şerit veya profil halinde)"
2022.0.01,Ahşap pencere ve kapılar ile bunların çerçeveleri; kapı eşikleri
2022.0.02,"Parke panolar, beton inşaatlar için kaplama tahtaları"
2022.0.03,B.y.s. inşaat kerestesi ve doğrama imalatı
2022.0.04,Ağaç prefabrik binalar
2023.0.01,"Paletler, palet sandıkları ve diğer yük tablaları"
2023.0.02,Ağaçtan yapılan diğer ambalaj malzemeleri ve bunların parçaları
2029.1.01,"Ağaçtan yapılmış iş aletleri, alet gövdeleri, fırça ve tarak gövdeleri, ayakkabı topukları"
2029.1.02,Ahşap mutfak ve sofra eşyası
2029.1.03,"Ağaç işlemeciliği, kakma ağaç; mücevherat ve çatal-bıçak takımı için ahşap kutu ve muhafazalar; ahşap küçük heykelcikler ve diğer süs eşyaları"
2029.1.04,"Ahşap çerçeveler (resim, fotoğraf, ayna v.b. için); diğer ahşap eşyalar"
2029.2.01,"Doğal mantar (dış kabuğu alınmış veya kabaca kare şekli verilmiş ya da küp, levha, yaprak veya şerit halinde); kırılmış, granül veya toz haline getirilmiş mantar; döküntü mantar"
2029.2.02,Mantardan yapılan eşyalar
2029.2.03,"Aglomere mantardan blok, levha, yaprak ve şeritler, her şekildeki karolar, bütün halinde silindirler"
2029.2.04,Aglomere mantar; aglomere mantardan b.y.s. eşyalar
2029.2.05,"Saz, saman ve benzeri maddelerden, örülerek yapılan diğer eşyalar; sepet, paspas, hasır v.b."
2101.1.01,Çözünür selüloz
2101.1.02,Sülfat selülozu (Çözünür olmayan)
2101.1.03,Sülfitli kimyasal selüloz (Çözünür olmayan)
2101.1.04,Mekanik veya yarı-kimyasal odun hamuru; ağaç harici selüloz içeren diğer maddelerden yapılan kağıt hamuru
2101.2.01,Gazete kağıdı (rulo veya tabaka halinde)
2101.2.02,El yapımı kağıt ve karton
2101.2.03,"Işığa, ısıya veya elektriğe duyarlı kağıtlara baz olarak kullanılan kağıt ve kartonlar; karbon ve duvar kağıdı baz kağıtları"
2101.2.04,Diğer kağıt ve kartonlar
2101.2.05,"Tuvalet ve temizlik kağıtları, kağıt havlu, peçete ve mendiller; selüloz vatka ve selüloz elyaf tabakaları (yarı-mamül)"
2101.2.06,Kraftlayner (kaplanmamış)
2101.2.07,Diğer kaplanmamış kraft kağıt ve kartonları; torba imali için kraft kağıtları
2101.2.08,Yarı kimyasal oluklu mukavva kağıdı (rulo veya tabaka halinde)
2101.2.09,Çok katlı kağıt ve kartonlar (kaplanmamış)
2101.2.10,DİĞER KAPLANMAMIŞ KAĞIT VE KARTONLAR; KESİLMEMİŞ SİGARA KAĞIDI
2101.2.11,"Pergament kağıtları, yağ geçirmez kağıtlar, çizim kağıtları (aydinger v.b.), kristal kağıt ve diğer saydam kağıtlar"
2101.2.12,"Karma kağıt ve kartonlar (yüzeyi kaplanmamış, emprenye edilmemiş)"
2101.2.13,"Krepe edilmiş, kıvrılmış, kabartma yapılmış veya perfore edilmiş b.y.s. kağıt ve kartonlar"
2101.2.14,"Yazım, basım veya diğer grafik amaçlı, kaolin veya diğer inorganik maddelerle kaplanmış kağıt ve kartonlar (kuşe kağıt ve kartonlar)"
2101.2.15,"Kraft kağıt ve kartonları (kaolin veya diğer inorganik maddelerle kaplanmış) (yazım, basım veya diğer grafik amaçlı olanlar hariç)"
2101.2.16,"Karbon kağıdı, kendinden kopyalı kağıtlar ve diğer kopyalama veya çıkartma kağıtları (rulo veya tabaka halinde)"
2101.2.17,"Kağıt, karton, selüloz vatka ve selüloz elyaf tabakaları (kaplanmış, emprenye edilmiş, yüzeyi baskılanmış veya renklendirilmiş) (rulo veya tabaka halinde)"
2101.2.18,"Kağıt, karton, selüloz vatka ve yumuşak selüloz tabakaları"
2101.2.19,Kağıt ve karton döküntü ve kırpıntıları
2102.0.01,Oluklu kağıt ve kartonlar (rulo veya tabaka halinde)
2102.0.02,"Kağıttan torba ve çantalar, kesekağıtları"
2102.0.03,"Oluklu kağıt ve kartondan kutu, koli ve muhafazalar"
2102.0.04,"Oluksuz kağıt veya kartondan katlanabilir kutu, koli ve muhafazalar"
2102.0.05,"Büro, mağaza gibi yerlerde kullanılan dosya kutuları, mektupluklar v.b. kutular (kağıttan)"
2109.1.01,"Tuvalet kağıdı, kağıt mendil, kağıt havlu, peçete v.b. temizlik kağıtları"
2109.1.02,"Kağıt, kağıt hamuru, selüloz vatka ve selüloz elyaf tabakalarından sıhhi malzemeler, hastane malzemeleri, giyim eşyaları ve aksesuarları"
2109.1.03,"Kağıt veya kartondan tepsi, tabak, kase, bardak v.b."
2109.2.01,"Karbon kağıdı, kendinden kopyalı kağıt ve diğer kopyalama veya çıkartma kağıtları; mumlu teksir kağıdı, kağıttan ofset tabakalar; tutkallı veya yapışkanlı kağıtlar"
2109.2.02,"Kağıt veya kartondan zarflar, mektup kartları, basılı olmayan kartpostallar ve bunların kartondan kutuları"
2109.2.03,"Yazım, basım veya diğer grafik amaçlar için baskılı, kabartmalı ya da perfore edilmiş diğer kağıt ve kartonlar"
2109.3.01,Duvar kağıtları ve benzeri duvar kaplamaları; pencere kağıtları
2109.3.02,Dokuma duvar kaplamaları
2109.4.01,Kağıt veya karton esaslı yer döşemeleri
2109.4.02,Kağıt veya kartondan etiketler
2109.4.03,"Kağıt hamurundan filtre edici bloklar, levha ve tabakalar"
2109.4.04,"Sigara kağıdı; bobin, makara, masura v.b. destekler; filtre kağıdı veya kartonu; b.y.s. diğer kağıt veya mukavva eşyalar"
2211.0.01,"Kitap, broşür v.b. basılı ürünler (tek sayfa halinde)"
2211.0.02,"Kitap, broşür v.b. basılı ürünler"
2211.0.03,"Sözlükler, ansiklopediler (bunların süreli yayınlanan ekleri dahil)"
2211.0.04,Atlaslar; çoğunluğunda harita ve şema bulunan diğer kitaplar
2211.0.05,"Kitap şeklinde olmayan, basılı haritalar, hidrografik v.b. şemalar; küreler"
2211.0.06,Basılı müzik eserleri (notasyonlar)
2212.1.01,"Gazete, dergi ve diğer süreli yayınlar (haftada en az dört kere yayımlanan)"
2212.2.01,"Gazete, dergi ve diğer süreli yayınlar (haftada dört kereden az yayımlanan)"
2213.0.01,Gramofon plakları ve kompakt diskler
2213.0.02,Kaydedilmiş manyetik kasetler ve bantlar
2219.0.01,"Basılı veya resimli kartpostallar, kutlama kartları, davetiyeler v.b."
2219.0.02,"Resim, çizim ve fotoğraflar"
2219.0.03,Çıkartmalar; basılı takvimler
2221.1.01,Gazete basım hizmetleri
2221.2.01,Yeni pullar; damgalı kağıtlar; çekler; banknotlar v.b.
2221.2.02,"Ticari reklam malzemeleri, ticari kataloglar v.b."
2221.2.03,B.y.s. diğer basılı ürünler
2221.2.04,"Ticari kayıt defterleri, klasörler, dosyalar ve diğer kağıt veya karton kırtasiye malzemeleri"
2221.2.05,Kitap basımı hizmetleri
2221.2.06,B.y.s. diğer basım hizmetleri
2222.1.01,Ciltleme v.b. hizmetler
2222.2.01,Baskı plakası yapımı ve dizgi hizmetleri
2222.2.02,"Basımda kullanılan levha, silindir ve diğer basılı malzemeler"
2222.3.01,Basımla ilgili diğer hizmetler
2230.1.01,Ses kayıtlarının çoğaltılması
2230.2.01,Görüntü (video) kayıtlarının çoğaltılması
2230.3.01,Bilgisayar yazılımlarının çoğaltılması
2310.0.01,"Kok ve yarı-kok kömürü (taşkömürü, linyit ve turbdan); damıtma karbon"
2310.0.02,"Katranlar (taşkömürü, linyit ve turbdan damıtılarak elde edilmiş); diğer maden katranları"
2320.0.01,Gazolin (motor ispirtosu) (uçak yakıtı dahil)
2320.0.02,Jet yakıtı (gazolin türünden)
2320.0.03,"Diğer hafif petrol yağları, b.y.s. hafif müstahzarlar"
2320.0.04,Kerosen (kerosen türü jet yakıtı dahil)
2320.0.05,Gazyağı
2320.0.06,Diğer orta düzeyde petrol yağları; b.y.s. orta dereceli müstahzarlar
2320.0.07,B.y.s. fuel-oil
2320.0.08,Yağlama yağları (petrolden); b.y.s. ağır müstahzarlar
2320.0.09,Propan ve bütan (sıvılaştırılmış)
2320.0.10,"Etilen, propilen, bütilen, bütadien ile diğer petrol gazları ve hidrokarbonlu gazlar (doğal gaz hariç)"
2320.0.11,"Vazelin, parafin, petrol mumu ve diğer mumlar"
2320.0.12,Petrol koku; petrol bitümü ve petrol yağının diğer artıkları
2330.0.01,Doğal uranyum ve bileşikleri
2330.0.02,Zenginleştirilmiş uranyum ve plütonyum ile bunların bileşikleri
2330.0.03,Fakirleştirilmiş uranyum ve toryum ile bunların bileşikleri
2330.0.04,B.y.s. radyoaktif elementler ve izotoplar ile bunların bileşikleri; radyoaktif artıklar
2330.0.05,Nükleer reaktörler için ışınlanmamış yakıt elemanları (kartuşlar)
2330.0.06,Radyoaktif artıkların işlenmesi
2411.1.01,"Hidrojen, asal gazlar (argon, helyum, neon, kripton, ksenon v.b.), azot ve oksijen"
2411.1.02,Karbondioksit ve metalik olmayan diğer oksijen bileşikleri
2411.1.03,Sıvı ve sıkıştırılmış hava
2411.2.01,Çinko oksit ve peroksit; titanyum oksit
2411.2.02,"Krom, manganez, kurşun ve bakır oksitleri ile hidroksitleri"
2411.2.03,"Diğer metal oksitleri, hidroksitleri ve peroksitleri"
2411.2.04,Sentetik organik boyayıcı maddeler ve boya verniği ile esası bu maddeler olan müstahzarlar
2411.2.05,"Bitkisel kaynaklı tabaklama maddeleri, tanen ve türevleri, bitkisel ve hayvansal kaynaklı boyayıcı maddeler"
2411.2.06,Sentetik organik ve inorganik tabaklama maddeleri; tabakalama müstahzarları
2411.2.07,B.y.s. boyayıcı maddeler; luminofor olarak kullanılan inorganik ürünler
2411.3.01,"Ametaller (metalsiler) (flor, klor, brom, iyot, kükürt, bor, tellür, silisyum, fosfor, arsenik, selenyum)"
2411.3.02,Ametallerin halojenli veya kükürtlü bileşikler
2411.3.03,"Alkali ve toprak alkali metaller (sodyum, potasyum, lityum, sezyum, rubidyum, kalsiyum, stronsiyum, baryum); nadir toprak metaller, skandiyum ve itriyum; civa"
2411.3.04,Hidrojen klorür; oleum; difosfor pentaoksit; diğer inorganik asitler; silikon ve kükürt dioksit
2411.3.05,"Oksit, hidroksit, peroksit; hidrazine ve hidroksilamin ve bunların inorganik tuzları"
2411.3.06,Metalik halojenler
2411.3.07,"Hipoklorit, klorit ve perkloritler"
2411.3.08,Sülfit ve sülfatlar
2411.3.09,"Fosfinatlar, fosfonatlar, fosfatlar ve polifosfatlar, nitratlar"
2411.3.10,Karbonatlar
2411.3.11,"Oksimetalik veya peroksimetalik asitlerin tuzları, kolloidal haldeki değerli metaller"
2411.3.12,B.y.s. diğer inorganik bileşikler (saf su dahil)
2411.3.13,B.y.s. izotoplar ve bunların bileşikleri
2411.3.14,"Siyanürler, siyanür oksitler ve kompleks siyanürler; fulminatlar, siyanatlar ve tiyosiyanatlar; silikatlar; boratlar; perboratlar; inorganik asit ve peroksi asitlerin diğer tuzları"
2411.3.15,Hidrojen peroksit
2411.3.16,"Fosfidler, karbürler (karbidler); hidritler; nitritler; azidler; silisyür ve boridler"
2411.3.17,Nadir toprak metallerin bileşikleri; skandiyum ve itriyum bileşikleri
2411.3.18,"Rafine edilmiş kükürt (süblime, çöktürülmüş ve kolloidal kükürt hariç)"
2411.3.19,Kavrulmuş demir piritler
2411.3.20,Piezo elektrik kuvarsları; diğer sentetik veya yeniden oluşturulmuş değerli ve yarı-değerli taşlar (işlenmemiş)
2411.4.01,Asiklik hidrokarbonlar
2411.4.02,Siklik hidrokarbonlar
2411.4.03,"Asiklik hidrokarbonların klorlanmış türevleri (klorometan, kloroetan, kloroform, vinil klorür v.b.)"
2411.4.04,"Hidrokarbonların sülfolanmış, nitrolanmış veya nitrozolanmış türevleri (halojenlenmiş olsun olmasın)"
2411.4.05,Hidrokarbonların diğer türevleri
2411.4.06,Sanayi yağ alkolleri
2411.4.07,Monohidrik alkoller
2411.4.08,"Dioller, polialkoller, siklik alkoller ve bunların türevleri"
2411.4.09,Fenoller; fenol-alkoller ve fenol türevleri
2411.4.10,Monokarboksilik sanayi yağları; rafine işlemleri sırasında ortaya çıkan asit yağları
2411.4.11,Doymuş asiklik monokarboksilik asitler ve bunların türevleri
2411.4.12,"Doymamış monokarboksilik, siklanik, siklenik veya sikloterpenik polikarboksilik asitler ve bunların türevleri"
2411.4.13,Aromatik polikarboksilik ve karboksilik asitler (ilave oksijen fonksiyonlu); bunların türevleri (salisilik asit ve tuzları hariç)
2411.4.14,Amin fonksiyonlu bileşikler
2411.4.15,Oksijen fonksiyonlu amino-bileşikleri (lizin ve glütamik asit hariç)
2411.4.16,"Üreinler; karboksimid fonksiyonlu bileşikler, nitril fonksiyonlu bileşikler; bunların türevleri"
2411.4.17,Diğer azot fonksiyonlu bileşikler
2411.4.18,Kükürtlü organik bileşikler; diğer organo-inorganik bileşikler
2411.4.19,B.y.s. heterosiklik bileşikler
2411.4.20,Fosforik esterler ve diğer inorganik asitlerin esterleri ve tuzları; bunların türevleri
2411.4.21,Aldehit fonksiyonlu bileşikler
2411.4.22,Ketonlar ve kinon fonksiyonlu bileşikler
2411.4.23,"Eterler, organik peroksitler, epoksitler, asetaller, hemiasetaller ve bunların türevleri"
2411.4.24,Enzimler ve b.y.s. diğer organik bileşikler
2411.4.25,Bitkisel veya reçine ürünlerinin türevleri
2411.4.26,Odun kömürü
2411.4.27,Yüksek sıcaklıkta taşkömürü katranının damıtılması ile elde edilen yağlar ve diğer ürünler; zift ve zift koku
2411.4.28,Odun hamurunun imalinden arta kalan lesivler (tall oil hariç)
2412.0.01,Nitrik asit; sülfonitrik asit; amonyak
2412.0.02,Amonyum klorür; nitritler; potasyum nitrat; triamonyum fosfat; amonyum karbonat
2412.0.03,Azotlu mineral veya kimyasal gübreler
2412.0.04,Fosfatlı mineral veya kimyasal gübreler
2412.0.05,Potaslı mineral veya kimyasal gübreler
2412.0.06,B.y.s. hayvansal veya bitkisel gübreler
2412.0.07,Sodyum nitrat
2412.0.08,B.y.s. gübreler
2413.1.01,Etilen polimerleri (birincil formlarda)
2413.1.02,Stiren polimerleri (birincil formlarda)
2413.1.03,Vinil klorür veya diğer halojenli olefinlerin polimerleri (birincil formlarda)
2413.1.04,"Polieterler ve polyesterler; polikarbonlar, alkit ve epoksit reçineler"
2413.1.05,Propilen veya diğer olefinlerin polimerleri (birincil formlarda)
2413.1.06,Vinil asetat veya diğer vinil esterleri ve diğer vinil polimerlerinin polimerleri (birincil formlarda)
2413.1.07,Akrilik polimerler (birincil formlarda)
2413.1.08,Poliamidler (birincil formlarda)
2413.1.09,"Üre reçineleri, tiyoüre ve melamin reçineleri (birincil formlarda)"
2413.1.10,"Diğer amino reçineler, fenolik reçineler ve poliüretanlar (birincil formlarda)"
2413.1.11,Silikonlar (birincil formlarda)
2413.1.12,B.y.s. diğer plastikler (birincil formlarda)
2413.1.13,"Plastikten döküntü, kalıntı ve hurdalar"
2413.2.01,Sentetik kauçuk
2421.0.01,Haşarat öldürücüler (perakende satış için hazırlanmış)
